date,consumption_gallons_dirty,consumption_gallons_clean,temp_f,base_load,seasonal_component,heat_effect,heatwave_effect,freeze_effect,holiday_effect,weekend_effect,noise,day_of_year,day_of_week,month,year,is_heatwave,is_freeze_event,is_holiday,is_weekend,data_quality_flag,trend_multiplier,consumption_repaired,repair_action,model_signal,obs_to_model_ratio,local_scale,demand_lag_1,demand_lag_2,demand_lag_7,demand_lag_14,demand_lag_365,temp_lag_1,temp_lag_2,demand_roll7_mean,demand_roll7_std,demand_roll30_mean,temp_roll7_mean,month_sin,month_cos,doy_sin,doy_cos,dow_sin,dow_cos,temp_x_month,temp_above_95,temp_above_80,year_index
2024-09-23,89818686.0,89818686.0,91.1,90794661.0,-958846.0,806285.0,0.0,0.0,0.0,0.0,-823415.0,267,0,9,2024,0,0,0,0,CLEAN,1.068172,89818686.0,NONE,90642100.0,0.9909157665146769,0.9909157665146769,95746389.0,94613589.0,91199712.0,94804979.0,92741757.0,89.8,88.2,92207550.71428572,2150136.8252944425,95545893.78626156,92.27142857142857,-1.0,-1.8369701987210297e-16,-0.9928872135356962,-0.11905873003404988,0.0,1.0,819.9,0.0,11.099999999999994,2.726899383983573
2024-09-24,87707587.0,87707587.0,88.2,90800479.0,-1179452.0,595901.0,0.0,0.0,0.0,0.0,-2509341.0,268,1,9,2024,0,0,0,0,CLEAN,1.068241,87707587.0,NONE,90216928.0,0.9721854749920104,0.9721854749920104,89818686.0,95746389.0,91537081.0,94820015.58784676,89130707.0,91.1,89.8,92010261.28571428,2315059.542923515,95224289.25292823,92.67142857142858,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,0.7818314824680298,0.6234898018587336,793.8000000000001,0.0,8.200000000000003,2.729637234770705
2024-09-25,87370544.0,87370544.0,87.9,90806297.0,-1400923.0,575757.0,0.0,0.0,0.0,0.0,-2610587.0,269,2,9,2024,0,0,0,0,CLEAN,1.068309,87370544.0,NONE,89981131.0,0.9709873951239844,0.9709873951239844,87707587.0,89818686.0,91665009.0,96904175.0,87499812.0,88.2,91.1,91463190.71428572,2838752.8681618557,94784235.88626155,91.92857142857143,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,0.9749279121818236,-0.22252093395631434,791.1,0.0,7.900000000000006,2.732375085557837
2024-09-26,88227222.0,88227222.0,90.4,90812115.0,-1623412.0,754068.0,0.0,0.0,0.0,0.0,-1715549.0,270,3,9,2024,0,0,0,0,CLEAN,1.068378,88227222.0,NONE,89942771.0,0.9809262158489647,0.9809262158489647,87370544.0,87707587.0,89740423.0,92685640.0,88645261.0,87.9,88.2,90849695.71428572,3225561.9867270803,94366650.98626156,90.84285714285716,-1.0,-1.8369701987210297e-16,-0.9977068927101168,-0.06768276175455162,0.43388373911755823,-0.900968867902419,813.6,0.0,10.400000000000006,2.735112936344969
2024-09-27,87656211.0,87656211.0,86.5,90817933.0,-1847067.0,474232.0,0.0,0.0,0.0,0.0,-1788888.0,271,4,9,2024,0,0,0,0,CLEAN,1.068446,87656211.0,NONE,89445098.0,0.9800001672534363,0.9800001672534363,88227222.0,87370544.0,90950652.0,91745400.0,88531363.0,90.4,87.9,90633524.14285715,3360190.2766241217,94179787.35292822,89.97142857142858,-1.0,-1.8369701987210297e-16,-0.9987235240803972,-0.050510617185222886,-0.433883739117558,-0.9009688679024191,778.5,0.0,6.5,2.737850787132101
2024-09-28,92430146.0,92430146.0,83.5,90823751.0,-2072037.0,256117.0,0.0,0.0,0.0,3632950.0,-210635.0,272,5,9,2024,0,0,0,1,CLEAN,1.068515,92430146.0,NONE,92640781.0,0.997726325299438,0.997726325299438,87656211.0,88227222.0,94613589.0,97312430.0,86092817.0,86.5,90.4,90162889.71428572,3534558.3950019362,93833735.78626156,88.87142857142858,-1.0,-1.8369701987210297e-16,-0.9994446170919858,-0.033323525711631344,-0.9749279121818236,-0.2225209339563146,751.5,0.0,3.5,2.7405886379192332
2024-09-29,90868550.0,90868550.0,84.5,90829569.0,-2298467.0,324048.0,0.0,0.0,0.0,3633183.0,-1619782.0,273,6,9,2024,0,0,0,1,CLEAN,1.068583,90868550.0,NONE,92488333.0,0.9824866234749847,0.9824866234749847,92430146.0,87656211.0,95746389.0,96960927.0,87804950.0,83.5,86.5,89850969.28571428,3151964.592202872,93746563.7195949,88.2,-1.0,-1.8369701987210297e-16,-0.9998699583618592,-0.016126573270657762,-0.7818314824680299,0.6234898018587334,760.5,0.0,4.5,2.7433264887063653
2024-09-30,87956400.0,87956400.0,88.3,90835387.0,-2526500.0,605038.0,0.0,0.0,0.0,0.0,-957525.0,274,0,9,2024,0,0,0,0,CLEAN,1.068652,87956400.0,NONE,88913925.0,0.9892308769408167,0.9892308769408167,90868550.0,92430146.0,89818686.0,91199712.0,92505295.0,84.5,83.5,89154135.14285715,1936049.9686621674,93598434.11959489,87.44285714285715,-1.0,-1.8369701987210297e-16,-0.9999994220246925,0.001075151282798226,0.0,1.0,794.6999999999999,0.0,8.299999999999997,2.746064339493498
2024-10-01,87427864.0,87427864.0,85.5,90841205.0,-2756275.0,397718.0,0.0,0.0,0.0,0.0,-1054783.0,275,1,10,2024,0,0,0,0,CLEAN,1.06872,87427864.0,NONE,88482648.0,0.9880791994380639,0.9880791994380639,87956400.0,90868550.0,87707587.0,91537081.0,86986718.0,88.3,84.5,88888094.28571428,1957346.6033536799,93247032.68626156,87.04285714285713,-0.8660254037844386,0.5000000000000001,-0.999832969770105,0.018276557681691223,0.7818314824680298,0.6234898018587336,855.0,0.0,5.5,2.74880219028063
2024-10-02,87730433.0,87730433.0,86.5,90847023.0,-2987928.0,471621.0,0.0,0.0,0.0,0.0,-600282.0,276,2,10,2024,0,0,0,0,CLEAN,1.068789,87730433.0,NONE,88330716.0,0.9932041420336727,0.9932041420336727,87427864.0,87956400.0,87370544.0,91665009.0,83546061.0,85.5,88.3,88848133.85714285,1988078.282273804,92903270.25292823,86.65714285714286,-0.8660254037844386,0.5000000000000001,-0.9993706508539969,0.03547255575312556,0.9749279121818236,-0.22252093395631434,865.0,0.0,6.5,2.751540041067762
2024-10-03,89976737.0,89976737.0,87.5,90852841.0,-3221592.0,543190.0,0.0,0.0,0.0,0.0,1802299.0,277,3,10,2024,0,0,0,0,CLEAN,1.068857,89976737.0,NONE,88174439.0,1.0204401413883677,1.0204401413883677,87730433.0,87427864.0,88227222.0,89740423.0,85254183.0,86.5,85.5,88899546.57142857,1947742.7999476485,92428441.55292822,86.45714285714284,-0.8660254037844386,0.5000000000000001,-0.9986126020839734,0.052658056924614005,0.43388373911755823,-0.900968867902419,875.0,0.0,7.5,2.754277891854894
2024-10-04,88518253.0,88518253.0,83.0,90858658.0,-3457395.0,214834.0,0.0,0.0,0.0,0.0,902155.0,278,4,10,2024,0,0,0,0,CLEAN,1.068925,88518253.0,NONE,87616097.0,1.0102966923988865,1.0102966923988865,89976737.0,87730433.0,87656211.0,90950652.0,87367278.0,87.5,86.5,89149477.28571428,1959305.7207823736,92248003.61959489,86.04285714285713,-0.8660254037844386,0.5000000000000001,-0.9975590477788613,0.06982797572987089,-0.433883739117558,-0.9009688679024191,830.0,0.0,3.0,2.757015742642026
2024-10-05,91344499.0,91344499.0,87.1,90864476.0,-3695461.0,518921.0,0.0,0.0,0.0,3634579.0,21984.0,279,5,10,2024,0,0,0,1,CLEAN,1.068994,91344499.0,NONE,91322515.0,1.0002407292440423,1.0002407292440423,88518253.0,89976737.0,92430146.0,94613589.0,85182454.0,83.0,87.5,89272626.14285715,1875087.280486728,91992331.2195949,85.54285714285713,-0.8660254037844386,0.5000000000000001,-0.9962102997023297,0.0869772313136861,-0.9749279121818236,-0.2225209339563146,871.0,0.0,7.099999999999994,2.759753593429158
2024-10-06,90324954.0,90324954.0,85.3,90870294.0,-3935910.0,384163.0,0.0,0.0,0.0,3634812.0,-628404.0,280,6,10,2024,0,0,0,1,CLEAN,1.069062,90324954.0,NONE,90953359.0,0.9930909093747708,0.9930909093747708,91344499.0,88518253.0,90868550.0,95746389.0,88024625.0,87.1,83.0,89117533.71428572,1594263.8695633803,91899855.98626156,86.05714285714285,-0.8660254037844386,0.5000000000000001,-0.9945667569706337,0.1041007489354256,-0.7818314824680299,0.6234898018587334,853.0,0.0,5.299999999999997,2.7624914442162902
2024-10-07,86106697.0,86106697.0,78.5,90876112.0,-4178858.0,0.0,0.0,0.0,0.0,0.0,-590557.0,281,0,10,2024,0,0,0,0,CLEAN,1.069131,86106697.0,NONE,86697254.0,0.9931882848331044,0.9931882848331044,90324954.0,91344499.0,87956400.0,89818686.0,90370570.0,85.3,87.1,89039877.14285715,1505526.2439142135,91754528.45292823,86.17142857142856,-0.8660254037844386,0.5000000000000001,-0.9926289059345095,0.121193461470736,0.0,1.0,785.0,0.0,0.0,2.7652292950034223
2024-10-08,87546952.0,87546952.0,88.8,90881930.0,-4424413.0,642641.0,0.0,0.0,0.0,0.0,446793.0,282,1,10,2024,0,0,0,0,CLEAN,1.069199,87546952.0,NONE,87100158.0,1.005129657744134,1.005129657744134,86106697.0,90324954.0,87427864.0,87707587.0,83517037.0,78.5,85.3,88775633.85714285,1850248.0491242548,91332887.05292822,84.77142857142857,-0.8660254037844386,0.5000000000000001,-0.9903973200352558,0.1382503109109819,0.7818314824680298,0.6234898018587336,888.0,0.0,8.799999999999997,2.7679671457905544
2024-10-09,87063220.0,87063220.0,80.7,90887748.0,-4672681.0,51745.0,0.0,0.0,0.0,0.0,796407.0,283,2,10,2024,0,0,0,0,CLEAN,1.069268,87063220.0,NONE,86266812.0,1.0092319164408208,1.0092319164408208,87546952.0,86106697.0,87730433.0,87370544.0,83137985.0,88.8,78.5,88792646.42857143,1836285.044361374,91056605.2195949,85.24285714285715,-0.8660254037844386,0.5000000000000001,-0.9878726596350429,0.15526624985999563,0.9749279121818236,-0.22252093395631434,807.0,0.0,0.7000000000000028,2.7707049965776864
2024-10-10,84732356.0,84732356.0,75.7,90893566.0,-4923761.0,0.0,0.0,0.0,0.0,0.0,-1237449.0,284,3,10,2024,0,0,0,0,CLEAN,1.069336,84732356.0,NONE,85969805.0,0.9856060043407101,0.9856060043407101,87063220.0,87546952.0,89976737.0,88227222.0,84537520.0,80.7,88.8,88697330.28571428,1916188.8746176714,90798546.58626156,84.41428571428571,-0.8660254037844386,0.5000000000000001,-0.9850556718215013,0.172236243027682,0.43388373911755823,-0.900968867902419,757.0,0.0,0.0,2.7734428473648185
2024-10-11,85771378.0,85771378.0,77.8,90899384.0,-5177747.0,0.0,0.0,0.0,0.0,0.0,49741.0,285,4,10,2024,0,0,0,0,CLEAN,1.069405,85771378.0,NONE,85721637.0,1.0005802619005049,1.0005802619005049,84732356.0,87063220.0,88518253.0,87656211.0,84350093.0,75.7,80.7,87948133.0,2316093.7788517894,90462291.26666667,82.72857142857143,-0.8660254037844386,0.5000000000000001,-0.981947190186646,0.18915526872004093,-0.433883739117558,-0.9009688679024191,778.0,0.0,0.0,2.7761806981519506
2024-10-12,86336413.0,86336413.0,77.5,90905202.0,-5434726.0,0.0,0.0,0.0,0.0,3636208.0,-2770272.0,286,5,10,2024,0,0,0,1,CLEAN,1.069473,86336413.0,NONE,89106684.0,0.9689106262780467,0.9689106262780467,85771378.0,84732356.0,91344499.0,92430146.0,84855531.0,77.8,75.7,87555722.28571428,2433141.477234633,90091198.03333333,81.98571428571428,-0.8660254037844386,0.5000000000000001,-0.9785481345802031,0.20601832032517084,-0.9749279121818236,-0.2225209339563146,775.0,0.0,0.0,2.7789185489390826
2024-10-13,89247850.0,89247850.0,81.5,90911020.0,-5694779.0,106461.0,0.0,0.0,0.0,3636441.0,288707.0,287,6,10,2024,0,0,0,1,CLEAN,1.069541,89247850.0,NONE,88959143.0,1.0032453887286212,1.0032453887286212,86336413.0,85771378.0,90324954.0,90868550.0,88110363.80449142,77.5,77.8,86840281.42857143,1782786.2786692202,89879557.13333334,80.61428571428571,-0.8660254037844386,0.5000000000000001,-0.9748595108374125,0.22282040779479959,-0.7818314824680299,0.6234898018587334,815.0,0.0,1.5,2.7816563997262147
2024-10-14,85998239.0,85998239.0,79.8,90916838.0,-5957982.0,0.0,0.0,0.0,0.0,0.0,1039383.0,288,0,10,2024,0,0,0,0,CLEAN,1.06961,85998239.0,NONE,84958856.0,1.012233957105072,1.012233957105072,89247850.0,86336413.0,86106697.0,87956400.0,87406670.0,81.5,77.5,86686409.42857143,1446701.3537610015,89796305.46666667,80.07142857142857,-0.8660254037844386,0.5000000000000001,-0.9708824104813836,0.23955655912092708,0.0,1.0,798.0,0.0,0.0,2.784394250513347
2024-10-15,84316284.0,84316284.0,79.2,90922656.0,-6224403.0,0.0,0.0,0.0,0.0,0.0,-381969.0,289,1,10,2024,0,0,0,0,CLEAN,1.069678,84316284.0,NONE,84698253.0,0.9954902375613344,0.9954902375613344,85998239.0,89247850.0,87546952.0,87427864.0,196891888.24306473,79.8,81.5,86670915.42857143,1454504.5223094292,89419165.76666667,80.25714285714285,-0.8660254037844386,0.5000000000000001,-0.9666180104000972,0.2562218218071163,0.7818314824680298,0.6234898018587336,792.0,0.0,0.0,2.7871321013004793
2024-10-16,955436519.0,87100713.0,82.6,90928474.0,-6494104.0,188733.0,0.0,0.0,0.0,0.0,2477610.0,290,2,10,2024,0,0,0,0,OUTLIER_HIGH,1.069747,252427085.60105678,UNIT_CORRECTED,84623103.0,2.982957096256052,2.982957096256052,84316284.0,85998239.0,87063220.0,87730433.0,82371271.0,79.2,79.8,86209391.42857143,1631937.4326453984,88997677.66666667,78.88571428571429,-0.8660254037844386,0.5000000000000001,-0.9620675724981452,0.27281126433401914,0.9749279121818236,-0.22252093395631434,826.0,0.0,2.5999999999999943,2.7898699520876113
2024-10-17,314322238.0,83044184.0,81.1,90934292.0,-6767139.0,79054.0,0.0,0.0,0.0,0.0,-1202022.0,291,3,10,2024,0,0,0,0,UNIT_ERROR,1.069815,83044184.41215323,UNIT_CORRECTED,84246207.0,0.9857320272253115,0.9857320272253115,252427085.60105678,84316284.0,84732356.0,89976737.0,82435241.0,82.6,79.2,109832800.80015098,62898216.534244545,94371923.45336856,79.15714285714286,-0.8660254037844386,0.5000000000000001,-0.957232443323312,0.28931997761869527,0.43388373911755823,-0.900968867902419,811.0,0.0,1.0999999999999943,2.7926078028747434
2024-10-18,84236739.0,84236739.0,80.6,90940110.0,-7043556.0,43575.0,0.0,0.0,0.0,0.0,296611.0,292,4,10,2024,0,0,0,0,CLEAN,1.069884,84236739.0,NONE,83940129.0,1.0035335899948403,1.0035335899948403,83044184.41215323,252427085.60105678,85771378.0,88518253.0,82080744.51783355,81.1,82.6,109591633.43045856,63013628.63969551,94088826.90044032,79.92857142857143,-0.8660254037844386,0.5000000000000001,-0.9521140536681102,0.3057430764672831,-0.433883739117558,-0.9009688679024191,806.0,0.0,0.5999999999999943,2.7953456536618755
2024-10-19,87253556.0,87253556.0,80.6,90945927.0,-7323395.0,42058.0,0.0,0.0,0.0,3637837.0,-48872.0,293,5,10,2024,0,0,0,1,CLEAN,1.069952,87253556.0,NONE,87302427.0,0.9994402102933518,0.9994402102933518,84236739.0,83044184.41215323,86336413.0,91344499.0,82009798.0,80.6,81.1,109372399.28760143,63112906.79355316,93841217.90044032,80.32857142857142,-0.8660254037844386,0.5000000000000001,-0.9467139181463862,0.3220757010206104,-0.9749279121818236,-0.2225209339563146,806.0,0.0,0.5999999999999943,2.7980835044490076
2024-10-20,86919349.0,86919349.0,81.0,90951745.0,-7606690.0,73057.0,0.0,0.0,0.0,3638070.0,-136834.0,294,6,10,2024,0,0,0,1,CLEAN,1.070021,86919349.0,NONE,87056182.0,0.9984282219038735,0.9984282219038735,87253556.0,84236739.0,89247850.0,90324954.0,86300482.0,80.6,80.6,109503419.71617284,63058042.605285965,93758322.33377366,80.77142857142857,-0.8660254037844386,0.5000000000000001,-0.9410336347451197,0.3383130181923076,-0.7818314824680299,0.6234898018587334,810.0,0.0,1.0,2.8008213552361396
2024-10-21,82908122.0,82908122.0,69.7,90957563.0,-7893464.0,0.0,0.0,0.0,0.0,0.0,-155977.0,295,0,10,2024,0,0,0,0,CLEAN,1.070089,82908122.0,NONE,83064099.0,0.9981222092109854,0.9981222092109854,86919349.0,87253556.0,85998239.0,86106697.0,85417937.0,81.0,80.6,109170776.71617284,63188709.446768224,93623945.56710699,80.7,-0.8660254037844386,0.5000000000000001,-0.9350748843515574,0.3544502230989869,0.0,1.0,697.0,0.0,0.0,2.8035592060232717
2024-10-22,82925785.0,82925785.0,76.3,90963381.0,-8183736.0,0.0,0.0,0.0,0.0,0.0,146140.0,296,1,10,2024,0,0,0,0,CLEAN,1.070157,82925785.0,NONE,82779645.0,1.0017654098419968,1.0017654098419968,82908122.0,86919349.0,84316284.0,87546952.0,80906073.0,69.7,81.0,108729331.43045856,63388056.735529296,93233763.33377366,79.25714285714285,-0.8660254037844386,0.5000000000000001,-0.9288394302558068,0.3704825404820963,0.7818314824680298,0.6234898018587336,763.0,0.0,0.0,2.8062970568104038
2024-10-23,83648756.0,83648756.0,68.6,90969199.0,-8477515.0,0.0,0.0,0.0,0.0,0.0,1157072.0,297,2,10,2024,0,0,0,0,CLEAN,1.070226,83648756.0,NONE,82491684.0,1.014026529025641,1.014026529025641,82925785.0,82908122.0,252427085.60105678,87063220.0,79487724.0,76.3,69.7,108530688.71617284,63479424.92295112,92806409.86710699,78.84285714285714,-0.8660254037844386,0.5000000000000001,-0.9223291176290545,0.3864052261209853,0.9749279121818236,-0.22252093395631434,686.0,0.0,0.0,2.809034907597536
2024-10-24,84080308.0,84080308.0,77.1,90975017.0,-8774803.0,0.0,0.0,0.0,0.0,0.0,1880094.0,298,3,10,2024,0,0,0,0,CLEAN,1.070294,84080308.0,NONE,82200214.0,1.0228721302355734,1.0228721302355734,83648756.0,82925785.0,83044184.41215323,84732356.0,80371681.0,68.6,76.3,84419498.77316475,1884830.1098042717,92600745.53377366,76.84285714285714,-0.8660254037844386,0.5000000000000001,-0.9155458729775467,0.40221356823680365,0.43388373911755823,-0.900968867902419,771.0,0.0,0.0,2.811772758384668
2024-10-25,81902172.0,81902172.0,76.5,90980835.0,-9075592.0,0.0,0.0,0.0,0.0,0.0,-3071.0,299,4,10,2024,0,0,0,0,CLEAN,1.070363,81902172.0,NONE,81905243.0,0.999962505452795,0.999962505452795,84080308.0,83648756.0,84236739.0,85771378.0,79956183.0,77.1,68.6,84567516.42857143,1797484.513691264,92479836.23377366,76.27142857142857,-0.8660254037844386,0.5000000000000001,-0.9084917035725082,0.41790288888678667,-0.433883739117558,-0.9009688679024191,765.0,0.0,0.0,2.8145106091718
2024-10-26,86379191.0,86379191.0,80.3,90986653.0,-9379869.0,20198.0,0.0,0.0,0.0,3639466.0,1112743.0,300,5,10,2024,0,0,0,1,CLEAN,1.070431,86379191.0,NONE,85266448.0,1.0130501859301093,1.0130501859301093,81902172.0,84080308.0,87253556.0,86336413.0,79959657.0,76.5,77.1,84234006.85714285,2065661.7276223635,92297557.167107,75.68571428571428,-0.8660254037844386,0.5000000000000001,-0.9011686968561569,0.4334685453485363,-0.9749279121818236,-0.2225209339563146,803.0,0.0,0.29999999999999716,2.817248459958932
2024-10-27,84018287.0,84018287.0,80.4,90992471.0,-9687610.0,31560.0,0.0,0.0,0.0,3639699.0,-957833.0,301,6,10,2024,0,0,0,1,CLEAN,1.0705,84018287.0,NONE,84976120.0,0.9887282097605774,0.9887282097605774,86379191.0,81902172.0,86919349.0,89247850.0,85903531.0,80.3,76.5,84109097.57142857,1869789.2889670646,92235956.13377365,75.64285714285714,-0.8660254037844386,0.5000000000000001,-0.8935790198239952,0.4489059314938798,-0.7818314824680299,0.6234898018587334,804.0,0.0,0.4000000000000057,2.8199863107460645
2024-10-28,82045014.0,82045014.0,76.1,90998289.0,-9998784.0,0.0,0.0,0.0,0.0,0.0,1045510.0,302,0,10,2024,0,0,0,0,CLEAN,1.070568,82045014.0,NONE,80999505.0,1.0129075973982804,1.0129075973982804,84018287.0,86379191.0,82908122.0,85998239.0,81966029.0,80.4,80.3,83694660.14285715,1407426.5347023224,92114692.00044033,75.55714285714285,-0.8660254037844386,0.5000000000000001,-0.8857249183835637,0.4642104791518923,0.0,1.0,761.0,0.0,0.0,2.8227241615331966
2024-10-29,79650591.0,79650591.0,72.9,91004107.0,-10313350.0,0.0,0.0,0.0,0.0,0.0,-1040165.0,303,1,10,2024,0,0,0,0,CLEAN,1.070637,79650591.0,NONE,80690757.0,0.9871092298712726,0.9871092298712726,82045014.0,84018287.0,82925785.0,84316284.0,79370868.0,76.1,80.4,83571359.0,1521039.3731026119,91768520.93377367,76.47142857142856,-0.8660254037844386,0.5000000000000001,-0.8776087166898392,0.4793776594606945,0.7818314824680298,0.6234898018587336,729.0,0.0,0.0,2.8254620123203287
2024-10-30,81867576.0,81867576.0,76.4,91009925.0,-10631262.0,0.0,0.0,0.0,0.0,0.0,1488913.0,304,2,10,2024,0,0,0,0,CLEAN,1.070705,81867576.0,NONE,80378663.0,1.0185237343397961,1.0185237343397961,79650591.0,82045014.0,83648756.0,252427085.60105678,79927754.0,72.9,76.1,83103474.14285715,2133252.871817802,91394588.967107,75.98571428571428,-0.8660254037844386,0.5000000000000001,-0.8692328164574792,0.49440298420761813,0.9749279121818236,-0.22252093395631434,764.0,0.0,0.0,2.8281998631074607
2024-10-31,83081329.0,83081329.0,71.9,91015743.0,-10952460.0,0.0,0.0,0.0,0.0,0.0,3018047.0,305,3,10,2024,0,0,0,0,CLEAN,1.070773,83081329.0,NONE,80063283.0,1.0376957562432207,1.0376957562432207,81867576.0,79650591.0,84080308.0,83044184.41215323,78325950.0,76.4,72.9,82849019.85714285,2163388.157569569,91191628.167107,77.10000000000001,-0.8660254037844386,0.5000000000000001,-0.8605996962501181,0.5092820071573356,0.43388373911755823,-0.900968867902419,719.0,0.0,0.0,2.830937713894593
2024-11-01,79577995.0,79577995.0,74.0,91021561.0,-11276881.0,0.0,0.0,0.0,0.0,0.0,-166684.0,306,4,11,2024,0,0,0,0,CLEAN,1.070842,79577995.0,NONE,79744680.0,0.9979097665198481,0.9979097665198481,83081329.0,81867576.0,81902172.0,84236739.0,81001672.0,71.9,76.4,82706308.57142857,2100667.409479523,91046743.667107,76.35714285714286,-0.5000000000000004,0.8660254037844384,-0.8517119107469189,0.5240103253675756,-0.433883739117558,-0.9009688679024191,814.0,0.0,0.0,2.833675564681725
2024-11-02,80070300.0,80070300.0,77.6,91027379.0,-11604451.0,0.0,0.0,0.0,0.0,3641095.0,-2993722.0,307,5,11,2024,0,0,0,1,CLEAN,1.07091,80070300.0,NONE,83064023.0,0.9639588489471549,0.9639588489471549,79577995.0,83081329.0,86379191.0,87253556.0,77065961.0,74.0,71.9,82374283.28571428,2409870.191341445,90774995.73377366,76.0,-0.5000000000000004,0.8660254037844384,-0.8425720899866032,0.5385835804920232,-0.9749279121818236,-0.2225209339563146,853.5999999999999,0.0,0.0,2.836413415468857
2024-11-03,310336107.0,81991046.0,71.0,91033196.0,-11935086.0,0.0,0.0,0.0,0.0,3641328.0,-748392.0,308,6,11,2024,0,0,0,1,UNIT_ERROR,1.070979,81991045.44253632,UNIT_CORRECTED,82739438.0,0.9909548266757181,0.9909548266757181,80070300.0,79577995.0,84018287.0,86919349.0,81241582.0,77.6,74.0,81473013.14285715,1752516.482222165,90444781.167107,75.61428571428573,-0.5000000000000004,0.8660254037844384,-0.8331829385891785,0.5529974600700271,-0.7818314824680299,0.6234898018587334,781.0,0.0,0.0,2.839151266255989
2024-11-04,80452548.0,80452548.0,76.0,91039014.0,-12268696.0,0.0,0.0,0.0,0.0,0.0,1682230.0,309,0,11,2024,0,0,0,0,CLEAN,1.071047,80452548.0,NONE,78770318.0,1.0213561407737366,1.0213561407737366,81991045.44253632,80070300.0,82045014.0,82908122.0,79424174.0,71.0,77.6,81183407.20607662,1392283.57911793,90227207.5818582,74.27142857142857,-0.5000000000000004,0.8660254037844384,-0.8235472349556007,0.5672476988027229,0.0,1.0,836.0,0.0,0.0,2.841889117043121
2024-11-05,79194972.0,79194972.0,75.1,91044832.0,-12605182.0,0.0,0.0,0.0,0.0,0.0,755322.0,310,1,11,2024,0,0,0,0,CLEAN,1.071116,79194972.0,NONE,78439650.0,1.0096293392436095,1.0096293392436095,80452548.0,81991045.44253632,79650591.0,82925785.0,76141240.0,76.0,71.0,80955912.06321947,1357708.3645918216,89864142.54852487,74.25714285714285,-0.5000000000000004,0.8660254037844384,-0.8136678304455991,0.5813300798152042,0.7818314824680298,0.6234898018587336,826.0999999999999,0.0,0.0,2.844626967830253
2024-11-06,78446172.0,78446172.0,68.2,91050650.0,-12944434.0,0.0,0.0,0.0,0.0,0.0,339956.0,311,2,11,2024,0,0,0,0,CLEAN,1.071184,78446172.0,NONE,78106216.0,1.0043524832901904,1.0043524832901904,79194972.0,80452548.0,81867576.0,83648756.0,76616624.0,75.1,76.0,80890823.63464805,1439190.937247112,89493143.14852487,74.57142857142857,-0.5000000000000004,0.8660254037844384,-0.8035476485339116,0.5952404359043674,0.9749279121818236,-0.22252093395631434,750.2,0.0,0.0,2.847364818617385
2024-11-07,79147818.0,79147818.0,75.5,91056468.0,-13286337.0,0.0,0.0,0.0,0.0,0.0,1377687.0,312,3,11,2024,0,0,0,0,CLEAN,1.071253,79147818.0,NONE,77770131.0,1.0177148602205646,1.0177148602205646,78446172.0,79194972.0,83081329.0,84080308.0,77243195.0,68.2,75.1,80402051.63464805,1621604.8264401695,89237792.31519154,73.4,-0.5000000000000004,0.8660254037844384,-0.7931896839451843,0.6089746507720486,0.43388373911755823,-0.900968867902419,830.5,0.0,0.0,2.8501026694045173
2024-11-08,78093252.0,78093252.0,74.0,91062286.0,-13630765.0,0.0,0.0,0.0,0.0,0.0,661732.0,313,4,11,2024,0,0,0,0,CLEAN,1.071321,78093252.0,NONE,77431521.0,1.0085460157756685,1.0085460157756685,79147818.0,78446172.0,79577995.0,81902172.0,76051539.0,75.5,68.2,79840121.4917909,1151942.5398314213,88957821.18185821,73.91428571428571,-0.5000000000000004,0.8660254037844384,-0.7825970017677834,0.6225286602431057,-0.433883739117558,-0.9009688679024191,814.0,0.0,0.0,2.8528405201916494
2024-11-09,82396681.0,82396681.0,71.2,91068104.0,-13977586.0,0.0,0.0,0.0,0.0,3642724.0,1663439.0,314,5,11,2024,0,0,0,1,CLEAN,1.071389,82396681.0,NONE,80733242.0,1.0206041397420904,1.0206041397420904,78093252.0,79147818.0,80070300.0,86379191.0,76972776.0,74.0,75.5,79628015.34893377,1331023.9982326098,88658822.24852487,73.91428571428571,-0.5000000000000004,0.8660254037844384,-0.7717727365467837,0.6358984534680745,-0.9749279121818236,-0.2225209339563146,783.2,0.0,0.0,2.855578370978782
2024-11-10,81646255.0,81646255.0,67.3,91073922.0,-14326656.0,0.0,0.0,0.0,0.0,3642957.0,1256033.0,315,6,11,2024,0,0,0,1,CLEAN,1.071458,81646255.0,NONE,80390223.0,1.015624188528498,1.015624188528498,82396681.0,78093252.0,81991045.44253632,84018287.0,78389078.0,71.2,74.0,79960355.4917909,1699337.7771047414,88580966.41519155,73.0,-0.5000000000000004,0.8660254037844384,-0.7607200913564104,0.6490800741100398,-0.7818314824680299,0.6234898018587334,740.3,0.0,0.0,2.858316221765914
2024-11-11,78480854.0,78480854.0,66.6,91079740.0,-14677828.0,0.0,0.0,0.0,0.0,0.0,2078941.0,316,0,11,2024,0,0,0,0,CLEAN,1.071526,78480854.0,NONE,76401912.0,1.02721060174515,1.02721060174515,81646255.0,82396681.0,80452548.0,82045014.0,77735605.0,67.3,71.2,79911099.71428572,1634424.763159273,88443462.31519154,72.47142857142856,-0.5000000000000004,0.8660254037844384,-0.7494423368521953,0.6620696215153815,0.0,1.0,732.5999999999999,0.0,0.0,2.861054072553046
